DrawingName,Number,BaseNumber,Number_right,SerialNumber,EngineNumber,SalesModel,Unnamed: 0,model,part,title,description,description_right,item_number,image_url,url,description_cleaned,title_cleaned,description_cleaned_cleaned,title_cleaned_cleaned,cat_title_cleaned_cleaned_y,combined_name
556-60400-1,556/60400 2,556/60400,E450-1-2,2000320,SF320/40348U1185210,3CXCSM 4T,3512,"Sideshift. Easycontrol. 2WS, Sideshift. Easycontrol. AWS, Centremount. Easycontrol. AWS, Centremount. Direct Control. 2WS, 3CXD14M3NM, 3CXD14M2CM, Centremount. Easycontrol. 2WS, 3CXD14L4CM, Sideshift. Direct Control. 2WS, 3CXD14L2CM, Sideshift. Direct Control. AWS, Centremount. Direct Control. AWS, 3CXD14M2NM",556/60400 3,Гидроцилиндр челюсти,"Ram stabiliser sideshift, 70 x 40","Гидроцилиндр челюсти переднего ковша экскаватора - погрузчика 3CX - 4CX, правый. Служит для ""открытия"" челюсти переднего ковша.",A,https://jcbdetal.ru/images/thumbnails/700/573/detailed/3/Гидроцилиндр_челюсти.jpg,https://jcbdetal.ru/gidravlika/gidrocilindr-chelyusti/,"Ram stabiliser sideshift,",Гидроцилиндр челюсти,"Ram stabiliser sideshift,",Гидроцилиндр челюсти,Гидроцилиндр челюсти,"Гидроцилиндр челюсти Ram stabiliser sideshift,"
561-60177-2,559/60229 4,559/60229,E465-3-4,2000320,SF320/40348U1185210,3CXCSM 4T,4158,"Sideshift. Easycontrol. AWS, Centremount. Direct Control. 2WS, Sideshift. Direct Control. AWS, Centremount. Direct Control. AWS, Centremount. Easycontrol. 2WS, Sideshift. Easycontrol. 2WS, Sideshift. Direct Control. 2WS, Centremount. Easycontrol. AWS",559/60229 4,Гидроцилиндр рукояти задней стрелы экскаватора - погрузчика JCB 4CX 3CX.,Ram dipper 100 X 60,Гидроцилиндр рукояти задней стрелы экскаватора - погрузчика JCB 4CX 3CX.,A,https://jcbdetal.ru/images/thumbnails/894/731/detailed/4/559-60229.jpg,https://jcbdetal.ru/gidravlika/gidrocilindr-rukoyati-zadney-strely-ekskavatora-pogruzchika-jcb-4cx-3cx./,Ram dipper,Гидроцилиндр рукояти задней стрелы а - а 4 3.,Ram dipper,Гидроцилиндр рукояти задней стрелы а - а 4 3.,Гидроцилиндр,Гидроцилиндр рукояти задней стрелы а - а 4 3. Ram dipper
556-60459-1,556/60459 2,556/60459,E415-1-2,2000320,SF320/40348U1185210,3CXCSM 4T,1495,"3CXS-PC, 4CX-PC, Sideshift. Easycontrol. 2WS, 3CXS, 217/3CX 17-PC, 3CX-T-PC, Sideshift. Easycontrol. AWS, 214S/4CX 14-PC, Centremount. Direct Control. AWS, 214/3CX 14, 3C PLUS (91HP), 3CX, 215S/4CX 15-PC, Sideshift. Direct Control. 2WS, 214e/3C-LL, Sideshift. Direct Control. AWS, 4CX, 214S/4CX 14, 411, 217/3CX 17, 214e/3C 14, 3CX-T, 215S/4CX 15, 4CXM (FRANCE), Centremount. Direct Control. 2WS, Centremount. Easycontrol. AWS, 3C 14 (84HP), .411, 215/3CX 15-PC, Centremount. Easycontrol. 2WS, 3C, 217S/4CX 17-PC, 4CX14CM BR, 215/3CX 15, 217S/4CX 17, 214/3CX 14-PC",556/60459 2,Гидроцилиндр целюсти JCB 3cx 4cx,"Ram clamshovel 70x40, 470 closed centres",Гидроцилиндр челюсти JCB  экскаватора - погрузчика  JCB 4CX 3CX.,A,https://jcbdetal.ru/images/thumbnails/1146/937/detailed/4/556-60459.jpg,https://jcbdetal.ru/gidravlika/gidrocilindr-celyusti-jcb-3cx-4cx/,Ram clamshovel closed centres,Гидроцилиндр целюсти,Ram clamshovel closed centres,Гидроцилиндр целюсти,Гидроцилиндр целюсти,Гидроцилиндр целюсти Ram clamshovel closed centres
556-60459-1,556/60459 2,556/60459,E415-1-2,2000320,SF320/40348U1185210,3CXCSM 4T,1520,"3CXS-PC, 4CX-PC, Sideshift. Easycontrol. 2WS, 3CXS, 217/3CX 17-PC, 3CX-T-PC, Sideshift. Easycontrol. AWS, 214S/4CX 14-PC, Centremount. Direct Control. AWS, 214/3CX 14, 3C PLUS (91HP), 3CX, 215S/4CX 15-PC, Sideshift. Direct Control. 2WS, 214e/3C-LL, Sideshift. Direct Control. AWS, 4CX, 214S/4CX 14, 411, 217/3CX 17, 214e/3C 14, 3CX-T, 215S/4CX 15, 4CXM (FRANCE), Centremount. Direct Control. 2WS, Centremount. Easycontrol. AWS, 3C 14 (84HP), .411, 215/3CX 15-PC, Centremount. Easycontrol. 2WS, 3C, 217S/4CX 17-PC, 4CX14CM BR, 215/3CX 15, 217S/4CX 17, 214/3CX 14-PC",556/60459 1,Гидроцилиндр целюсти JCB 3cx 4cx,"Ram clamshovel 70x40, 470 closed centres",Гидроцилиндр челюсти JCB  экскаватора - погрузчика  JCB 4CX 3CX.,A,https://jcbdetal.ru/images/thumbnails/1146/937/detailed/4/556-60459.jpg,https://jcbdetal.ru/gidravlika/gidrocilindr-celyusti-jcb-3cx-4cx/,Ram clamshovel closed centres,Гидроцилиндр целюсти,Ram clamshovel closed centres,Гидроцилиндр целюсти,Гидроцилиндр целюсти,Гидроцилиндр целюсти Ram clamshovel closed centres
332-F5436-1,332/F5436 1,332/F5436,B120-10-1,2177935,SH320/40532U2280613,541T70AG,4001,"540-140, 531-70WM, 531-70, 560-80, 535-140, 550-170, .536-60, .531-70, 535-140 HiViZ, .535-125 HiViZ, 526-56, 536-60DS, .541-70, 540-170, 533-105, .550-140, 536-70AG+, .535-95, .540-140, 541-70, 535-125 HiViZ, 550-80, .550-170, 535P125, 536-60, 540-200, .533-105, 550-140, 535-95, .535-140 HiViZ, 541-70WM",332/F5436 1,Бак топливный,Tank Fuel ABI,,1,https://jcbdetal.ru/images/thumbnails/1600/1310/detailed/6/789e5f05-5129-48bd-ae15-73202848b494.jpeg,https://jcbdetal.ru/toplivnaya-sistema/toplivnyy-bak-jcb/bak-toplivnyy-plastikovyy-jcb/bak-toplivnyy-ru/,Tank Fuel ABI,Бак топливный,Tank Fuel ABI,Бак топливный,Бак топливный,Бак топливный Tank Fuel ABI
458-M1916-1,458/M1916 1,458/M1916,F250-1-1,2177935,SH320/40532U2280613,541T70AG,1398,"535-95, 540-200, SD70, 550-170, 533-105, SD80, 541-70M, PD70, PD40, 526-56, 540-170, SD55, PD87, 541-70WM, 550-140, 536-60DS, 536-70AG+, SD40, 531-70WM, SD88, 540-140",458/M1916 1,Дифференциал,Differential Assembly,"Дифференциал 458/M1916. Подходит для моделей JCB 456, JCB 531-70, JCB 541-70. Запчасть имеет аналоги 458/10219, 448/56770.",A,https://jcbdetal.ru/images/thumbnails/350/287/detailed/5/WhatsApp_Image_2021-05-28_at_12.01.23-min_curv-14.jpeg,https://jcbdetal.ru/transmissiya/differencial-jcb/differencial/,Differential Assembly,Дифференциал,Differential Assembly,Дифференциал,Дифференциал,Дифференциал Differential Assembly
332-C2405-2,332/D4864 2,332/D4864,E330-5-1,2177935,SH320/40532U2280613,541T70AG,1003,".535-95 SWAY, 536-70, 527-58 T3, .533-105, 533-105, 541-70 SWAY, 550-80, 527-58 T3 FS, 506C HL, 535-95, 520-50 4WS, .536-70, 535P125, .531-70 SWAY, .536-60, .535-95, .541-70 SWAY, 541-70M, .531-70, 506C, 536-70AG+, 508C, 531-70WM, 535-140, 541-70WM, 520-40 4WS, 531-70, 535-95 SWAY, 536-60, 536-60DS, .535-125 HiViZ, 560-80, .541-70, 535-140 HiViZ, 541-70, .535-140 HiViZ, 527-58WM, 535-125 HiViZ, 526-56, 527-55 4WS, 531-70 SWAY, 524-50 4WS",332/D4864 2,Клапан,Valve Steer + Shocks,"Клапан артикул 332/D4864. Подходит для моделей JCB 527-55, JCB 527-58, JCB 531-70, JCB 541-70.",A,,https://jcbdetal.ru/remkomplekty/klapan-ru/,Valve,Клапан,Valve,Клапан,Клапан,Клапан Valve
332-C2405-2,332/D4864 2,332/D4864,E330-5-1,2177935,SH320/40532U2280613,541T70AG,1004,".535-95 SWAY, 536-70, 527-58 T3, .533-105, 533-105, 541-70 SWAY, 550-80, 527-58 T3 FS, 506C HL, 535-95, 520-50 4WS, .536-70, 535P125, .531-70 SWAY, .536-60, .535-95, .541-70 SWAY, 541-70M, .531-70, 506C, 536-70AG+, 508C, 531-70WM, 535-140, 541-70WM, 520-40 4WS, 531-70, 535-95 SWAY, 536-60, 536-60DS, .535-125 HiViZ, 560-80, .541-70, 535-140 HiViZ, 541-70, .535-140 HiViZ, 527-58WM, 535-125 HiViZ, 526-56, 527-55 4WS, 531-70 SWAY, 524-50 4WS",332/D4864 2,Клапан,Valve Steer + Shocks,"Клапан артикул 332/D4864. Подходит для моделей JCB 527-55, JCB 527-58, JCB 531-70, JCB 541-70.",A,https://jcbdetal.ru/images/thumbnails/624/510/detailed/5/Снимок-min_1rhx-4j.JPG,https://jcbdetal.ru/gidravlika/klapan-ru/,Valve,Клапан,Valve,Клапан,Клапан,Клапан Valve
448-00041-3,458/M1916 3,458/M1916,F150-30-1,2177935,SH320/40532U2280613,541T70AG,1395,"535-95, 540-200, SD70, 550-170, 533-105, SD80, 541-70M, PD70, PD40, 526-56, 540-170, SD55, PD87, 541-70WM, 550-140, 536-60DS, 536-70AG+, SD40, 531-70WM, SD88, 540-140",458/M1916 3,Дифференциал,Differential Assembly,"Дифференциал 458/M1916. Подходит для моделей JCB 456, JCB 531-70, JCB 541-70. Запчасть имеет аналоги 458/10219, 448/56770.",A,https://jcbdetal.ru/images/thumbnails/350/287/detailed/5/WhatsApp_Image_2021-05-28_at_12.01.23-min_curv-14.jpeg,https://jcbdetal.ru/transmissiya/differencial-jcb/differencial/,Differential Assembly,Дифференциал,Differential Assembly,Дифференциал,Дифференциал,Дифференциал Differential Assembly
332-F5436-1,332/F5436 1,332/F5436,B120-1-1,2345895,SH320/40533U3443313,540-170,4001,"540-140, 531-70WM, 531-70, 560-80, 535-140, 550-170, .536-60, .531-70, 535-140 HiViZ, .535-125 HiViZ, 526-56, 536-60DS, .541-70, 540-170, 533-105, .550-140, 536-70AG+, .535-95, .540-140, 541-70, 535-125 HiViZ, 550-80, .550-170, 535P125, 536-60, 540-200, .533-105, 550-140, 535-95, .535-140 HiViZ, 541-70WM",332/F5436 1,Бак топливный,Tank Fuel ABI,,1,https://jcbdetal.ru/images/thumbnails/1600/1310/detailed/6/789e5f05-5129-48bd-ae15-73202848b494.jpeg,https://jcbdetal.ru/toplivnaya-sistema/toplivnyy-bak-jcb/bak-toplivnyy-plastikovyy-jcb/bak-toplivnyy-ru/,Tank Fuel ABI,Бак топливный,Tank Fuel ABI,Бак топливный,Бак топливный,Бак топливный Tank Fuel ABI
JLA0262-1,JLA0262 1,JLA0262,F360-1-1,2142858,SH320/40613U0855913,JS145W TAB,599,".JS160W, JS145W T3, JS20MH T3, JS145W, .JS130W T3, JS175W, JS175WTT4i, JS145WHRT4, JS175W-AUTO, JS175W T3, JS160W-T2, JS130W T3, JS145W T2, JS130W-PLE, JS175WMT2, JS145W-T2, JS175WTT2, JS20MH T4, JS160W TAB, JS160W-PLE, JS160WT T4, JS160W T2, JS200W PLE, JS145W T4, .JS175W T3, JS160W T4, JS130W, JS160W, JS175W AUTO, JS175W-T2, JS130W T2, JS145WHRC, JS145WT T4, .JS145W T3, JS200W-T2, JS175WMT4i, JS145W TAB, JS145W MON, JS200W, JS130W-T2",JLA0262 1,Кардан привода переднего моста JCB (Оригинал),Propshaft assembly front,"Кардан привода переднего моста от производителя JCB артикул JLA0262. Подходит для моделей JCB 3CX, JCB JS130W, JCB JS145W, JCB JS160W, JCB JS175W.",A,https://jcbdetal.ru/images/thumbnails/1280/1048/detailed/5/carton-4399301_1280-min_l0y4-w5.png,https://jcbdetal.ru/khodovaya-chast/kardannyj-val/kardan-privoda-perednego-mosta-jcb-original/,Propshaft assembly front,Кардан привода переднего моста,Propshaft assembly front,Кардан привода переднего моста,Кардан привода переднего моста,Кардан привода переднего моста Propshaft assembly front
332-F5436-1,332/F5436 1,332/F5436,B120-10-1,2340703,SH320/40532U2130414,541-70WM,4001,"540-140, 531-70WM, 531-70, 560-80, 535-140, 550-170, .536-60, .531-70, 535-140 HiViZ, .535-125 HiViZ, 526-56, 536-60DS, .541-70, 540-170, 533-105, .550-140, 536-70AG+, .535-95, .540-140, 541-70, 535-125 HiViZ, 550-80, .550-170, 535P125, 536-60, 540-200, .533-105, 550-140, 535-95, .535-140 HiViZ, 541-70WM",332/F5436 1,Бак топливный,Tank Fuel ABI,,1,https://jcbdetal.ru/images/thumbnails/1600/1310/detailed/6/789e5f05-5129-48bd-ae15-73202848b494.jpeg,https://jcbdetal.ru/toplivnaya-sistema/toplivnyy-bak-jcb/bak-toplivnyy-plastikovyy-jcb/bak-toplivnyy-ru/,Tank Fuel ABI,Бак топливный,Tank Fuel ABI,Бак топливный,Бак топливный,Бак топливный Tank Fuel ABI
458-M1916-1,458/M1916 1,458/M1916,F250-1-1,2340703,SH320/40532U2130414,541-70WM,1398,"535-95, 540-200, SD70, 550-170, 533-105, SD80, 541-70M, PD70, PD40, 526-56, 540-170, SD55, PD87, 541-70WM, 550-140, 536-60DS, 536-70AG+, SD40, 531-70WM, SD88, 540-140",458/M1916 1,Дифференциал,Differential Assembly,"Дифференциал 458/M1916. Подходит для моделей JCB 456, JCB 531-70, JCB 541-70. Запчасть имеет аналоги 458/10219, 448/56770.",A,https://jcbdetal.ru/images/thumbnails/350/287/detailed/5/WhatsApp_Image_2021-05-28_at_12.01.23-min_curv-14.jpeg,https://jcbdetal.ru/transmissiya/differencial-jcb/differencial/,Differential Assembly,Дифференциал,Differential Assembly,Дифференциал,Дифференциал,Дифференциал Differential Assembly
332-C2405-2,332/D4864 2,332/D4864,E330-5-1,2340703,SH320/40532U2130414,541-70WM,1003,".535-95 SWAY, 536-70, 527-58 T3, .533-105, 533-105, 541-70 SWAY, 550-80, 527-58 T3 FS, 506C HL, 535-95, 520-50 4WS, .536-70, 535P125, .531-70 SWAY, .536-60, .535-95, .541-70 SWAY, 541-70M, .531-70, 506C, 536-70AG+, 508C, 531-70WM, 535-140, 541-70WM, 520-40 4WS, 531-70, 535-95 SWAY, 536-60, 536-60DS, .535-125 HiViZ, 560-80, .541-70, 535-140 HiViZ, 541-70, .535-140 HiViZ, 527-58WM, 535-125 HiViZ, 526-56, 527-55 4WS, 531-70 SWAY, 524-50 4WS",332/D4864 2,Клапан,Valve Steer + Shocks,"Клапан артикул 332/D4864. Подходит для моделей JCB 527-55, JCB 527-58, JCB 531-70, JCB 541-70.",A,,https://jcbdetal.ru/remkomplekty/klapan-ru/,Valve,Клапан,Valve,Клапан,Клапан,Клапан Valve
332-C2405-2,332/D4864 2,332/D4864,E330-5-1,2340703,SH320/40532U2130414,541-70WM,1004,".535-95 SWAY, 536-70, 527-58 T3, .533-105, 533-105, 541-70 SWAY, 550-80, 527-58 T3 FS, 506C HL, 535-95, 520-50 4WS, .536-70, 535P125, .531-70 SWAY, .536-60, .535-95, .541-70 SWAY, 541-70M, .531-70, 506C, 536-70AG+, 508C, 531-70WM, 535-140, 541-70WM, 520-40 4WS, 531-70, 535-95 SWAY, 536-60, 536-60DS, .535-125 HiViZ, 560-80, .541-70, 535-140 HiViZ, 541-70, .535-140 HiViZ, 527-58WM, 535-125 HiViZ, 526-56, 527-55 4WS, 531-70 SWAY, 524-50 4WS",332/D4864 2,Клапан,Valve Steer + Shocks,"Клапан артикул 332/D4864. Подходит для моделей JCB 527-55, JCB 527-58, JCB 531-70, JCB 541-70.",A,https://jcbdetal.ru/images/thumbnails/624/510/detailed/5/Снимок-min_1rhx-4j.JPG,https://jcbdetal.ru/gidravlika/klapan-ru/,Valve,Клапан,Valve,Клапан,Клапан,Клапан Valve
448-00041-3,458/M1916 3,458/M1916,F150-30-1,2340703,SH320/40532U2130414,541-70WM,1395,"535-95, 540-200, SD70, 550-170, 533-105, SD80, 541-70M, PD70, PD40, 526-56, 540-170, SD55, PD87, 541-70WM, 550-140, 536-60DS, 536-70AG+, SD40, 531-70WM, SD88, 540-140",458/M1916 3,Дифференциал,Differential Assembly,"Дифференциал 458/M1916. Подходит для моделей JCB 456, JCB 531-70, JCB 541-70. Запчасть имеет аналоги 458/10219, 448/56770.",A,https://jcbdetal.ru/images/thumbnails/350/287/detailed/5/WhatsApp_Image_2021-05-28_at_12.01.23-min_curv-14.jpeg,https://jcbdetal.ru/transmissiya/differencial-jcb/differencial/,Differential Assembly,Дифференциал,Differential Assembly,Дифференциал,Дифференциал,Дифференциал Differential Assembly
332-F5436-1,332/F5436 1,332/F5436,B120-10-1,2175821,SH320/40532U1390613,531-70,4001,"540-140, 531-70WM, 531-70, 560-80, 535-140, 550-170, .536-60, .531-70, 535-140 HiViZ, .535-125 HiViZ, 526-56, 536-60DS, .541-70, 540-170, 533-105, .550-140, 536-70AG+, .535-95, .540-140, 541-70, 535-125 HiViZ, 550-80, .550-170, 535P125, 536-60, 540-200, .533-105, 550-140, 535-95, .535-140 HiViZ, 541-70WM",332/F5436 1,Бак топливный,Tank Fuel ABI,,1,https://jcbdetal.ru/images/thumbnails/1600/1310/detailed/6/789e5f05-5129-48bd-ae15-73202848b494.jpeg,https://jcbdetal.ru/toplivnaya-sistema/toplivnyy-bak-jcb/bak-toplivnyy-plastikovyy-jcb/bak-toplivnyy-ru/,Tank Fuel ABI,Бак топливный,Tank Fuel ABI,Бак топливный,Бак топливный,Бак топливный Tank Fuel ABI
458-M1916-1,458/M1916 1,458/M1916,F250-1-1,2175821,SH320/40532U1390613,531-70,1398,"535-95, 540-200, SD70, 550-170, 533-105, SD80, 541-70M, PD70, PD40, 526-56, 540-170, SD55, PD87, 541-70WM, 550-140, 536-60DS, 536-70AG+, SD40, 531-70WM, SD88, 540-140",458/M1916 1,Дифференциал,Differential Assembly,"Дифференциал 458/M1916. Подходит для моделей JCB 456, JCB 531-70, JCB 541-70. Запчасть имеет аналоги 458/10219, 448/56770.",A,https://jcbdetal.ru/images/thumbnails/350/287/detailed/5/WhatsApp_Image_2021-05-28_at_12.01.23-min_curv-14.jpeg,https://jcbdetal.ru/transmissiya/differencial-jcb/differencial/,Differential Assembly,Дифференциал,Differential Assembly,Дифференциал,Дифференциал,Дифференциал Differential Assembly
332-C2405-2,332/D4864 2,332/D4864,E330-5-1,2175821,SH320/40532U1390613,531-70,1003,".535-95 SWAY, 536-70, 527-58 T3, .533-105, 533-105, 541-70 SWAY, 550-80, 527-58 T3 FS, 506C HL, 535-95, 520-50 4WS, .536-70, 535P125, .531-70 SWAY, .536-60, .535-95, .541-70 SWAY, 541-70M, .531-70, 506C, 536-70AG+, 508C, 531-70WM, 535-140, 541-70WM, 520-40 4WS, 531-70, 535-95 SWAY, 536-60, 536-60DS, .535-125 HiViZ, 560-80, .541-70, 535-140 HiViZ, 541-70, .535-140 HiViZ, 527-58WM, 535-125 HiViZ, 526-56, 527-55 4WS, 531-70 SWAY, 524-50 4WS",332/D4864 2,Клапан,Valve Steer + Shocks,"Клапан артикул 332/D4864. Подходит для моделей JCB 527-55, JCB 527-58, JCB 531-70, JCB 541-70.",A,,https://jcbdetal.ru/remkomplekty/klapan-ru/,Valve,Клапан,Valve,Клапан,Клапан,Клапан Valve
332-C2405-2,332/D4864 2,332/D4864,E330-5-1,2175821,SH320/40532U1390613,531-70,1004,".535-95 SWAY, 536-70, 527-58 T3, .533-105, 533-105, 541-70 SWAY, 550-80, 527-58 T3 FS, 506C HL, 535-95, 520-50 4WS, .536-70, 535P125, .531-70 SWAY, .536-60, .535-95, .541-70 SWAY, 541-70M, .531-70, 506C, 536-70AG+, 508C, 531-70WM, 535-140, 541-70WM, 520-40 4WS, 531-70, 535-95 SWAY, 536-60, 536-60DS, .535-125 HiViZ, 560-80, .541-70, 535-140 HiViZ, 541-70, .535-140 HiViZ, 527-58WM, 535-125 HiViZ, 526-56, 527-55 4WS, 531-70 SWAY, 524-50 4WS",332/D4864 2,Клапан,Valve Steer + Shocks,"Клапан артикул 332/D4864. Подходит для моделей JCB 527-55, JCB 527-58, JCB 531-70, JCB 541-70.",A,https://jcbdetal.ru/images/thumbnails/624/510/detailed/5/Снимок-min_1rhx-4j.JPG,https://jcbdetal.ru/gidravlika/klapan-ru/,Valve,Клапан,Valve,Клапан,Клапан,Клапан Valve
448-00041-3,458/M1916 3,458/M1916,F150-30-1,2175821,SH320/40532U1390613,531-70,1395,"535-95, 540-200, SD70, 550-170, 533-105, SD80, 541-70M, PD70, PD40, 526-56, 540-170, SD55, PD87, 541-70WM, 550-140, 536-60DS, 536-70AG+, SD40, 531-70WM, SD88, 540-140",458/M1916 3,Дифференциал,Differential Assembly,"Дифференциал 458/M1916. Подходит для моделей JCB 456, JCB 531-70, JCB 541-70. Запчасть имеет аналоги 458/10219, 448/56770.",A,https://jcbdetal.ru/images/thumbnails/350/287/detailed/5/WhatsApp_Image_2021-05-28_at_12.01.23-min_curv-14.jpeg,https://jcbdetal.ru/transmissiya/differencial-jcb/differencial/,Differential Assembly,Дифференциал,Differential Assembly,Дифференциал,Дифференциал,Дифференциал Differential Assembly
