CatalogID,ProductionDate,ReleaseDate,Number,ProductGroupID
74F9852B-EABE-4E05-92A8-7963B72FB62E,1995-08-30 10:58:04,1988-10-31 00:00:00,9802/2280,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
44B1C06B-C040-40F3-958B-79A36470A5FE,1997-03-24 11:20:14,1994-08-31 00:00:00,9802/2320,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
C438BA92-C371-410D-A79B-79C1289041C0,2008-02-29 00:00:00,2005-07-29 00:00:00,9802/5790,59DE41B8-D56A-401C-BE0E-39CA6404D531
3D07AAB8-2F69-4544-804F-7A053E965885,,2016-03-24 19:37:39,9822/1095,59DE41B8-D56A-401C-BE0E-39CA6404D531
FAD0D025-342B-45EC-8C43-7AB0C637E1CF,1996-03-11 00:00:00,1993-06-21 00:00:00,9802/7900,E6206E74-E250-492B-A203-F69326C31B4B
A68B8CE3-E589-4255-8C12-7B67A4C49987,,2015-01-22 12:51:56,9812/9305,
AE0A1379-8B84-4AF9-9926-7BD535C5142C,,2015-01-01 08:21:29,9822/0905,FB1CD1A5-9047-4335-89DA-DF8139EC8172
3AA9A502-2D7F-4155-87B0-7C02D37DE0BE,,2007-07-01 00:00:00,9812/4000,
3F9CB34F-1DAA-4DFB-A52C-7C0F07FB71CE,,,9812/4275,6A35BF04-B5B7-4503-ADF8-B577DFFEC2D2
2A6D4EDC-81E2-4B6D-899D-7C3BD3EFA219,2013-02-19 00:00:00,2013-02-19 00:00:00,9812/3070,
4D7FBB19-A32E-486B-8A28-7CD9CFEB1BB1,2006-05-26 15:50:58,2006-05-26 00:00:00,9812/0050,89FB1C3F-5F21-4FE9-A339-341AA83A5284
C80FBFB9-5E68-47FF-B068-7D0B4F51CFA2,,2015-12-08 11:23:35,9822/1090,6A35BF04-B5B7-4503-ADF8-B577DFFEC2D2
9E042346-CAEA-48D9-B1D6-7D688A3070BC,2007-08-31 00:00:00,2003-12-11 00:00:00,9802/5870,59DE41B8-D56A-401C-BE0E-39CA6404D531
D0E42593-6A1A-4F05-9111-7D76DC0E2050,,2015-10-14 12:42:44,9822/1075,C6B07E15-C6D7-4F64-B159-DE57C9118FFF
DB3DCFE2-95C4-45AF-BC6D-7DA445882E18,,2014-10-06 11:22:48,9822/0925,7F042236-8D08-4927-A55A-7BE1557B6135
95283B4E-6564-4132-846B-7DD5F7FA4007,,2013-05-01 12:37:31,9822/0680,4352820D-226D-4FA6-987C-BB96FE95B96F
854CF60D-0573-4002-AB9C-7DFF55EE62B2,2002-02-15 11:50:27,2000-03-01 00:00:00,9802/8880,91A20DA3-5B80-4DA6-84ED-4BAA3300F810
1A1D39BC-321A-4A24-B988-7E281ED4939E,,,9812/6300,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
09489261-9476-4EF1-9BDE-7E336C64830E,1998-03-31 00:00:00,1993-08-27 00:00:00,9802/6600,CBBC753F-26FB-439E-99C7-99F7067409EC
DE6590FF-55E4-4A74-A496-7ECAEAEC43A7,1990-01-24 10:56:59,1987-11-30 00:00:00,9802/2270,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
6634FAFD-D8AD-4B1E-BD02-7F0762208248,,,9812/4245,6A35BF04-B5B7-4503-ADF8-B577DFFEC2D2
F42815B9-2BE9-4293-A5EF-7F979600F1E2,,2008-06-01 00:00:00,9812/7280,
258268CA-27E6-4407-830D-7FF1A7590C2E,,2011-06-01 15:23:45,9822/0350,59DE41B8-D56A-401C-BE0E-39CA6404D531
E919631E-C273-43A5-AD3A-802C1EA9CA2F,1991-09-06 11:30:17,1988-02-18 00:00:00,9802/8550,89FB1C3F-5F21-4FE9-A339-341AA83A5284
312B8B10-DC71-4D95-8547-804EB5F2F84C,2004-01-22 00:00:00,1995-01-05 00:00:00,9802/7630,A2E464FA-1289-481A-B439-A6CBF5F0D0E5
B78A82D4-2B74-4DEB-A742-80649D220F11,,,9822/9999,
C252002B-5BC1-48B4-AE60-810DB9B3108E,2012-06-29 00:00:00,2008-06-06 00:00:00,9802/5550,2B0BB246-BF29-4B57-B9DC-62A80A3C112A
A97453D0-1F75-476E-B26A-81A12C987AF7,,2013-08-01 12:39:33,9822/0725,4352820D-226D-4FA6-987C-BB96FE95B96F
3357CE8D-8021-4F47-B993-81DBBECFF94F,2012-04-30 00:00:00,2008-04-01 00:00:00,9812/7350,
01CEA56E-AACC-46B3-A7B1-81E69260D8FE,,2007-03-01 00:00:00,9802/9850,89FB1C3F-5F21-4FE9-A339-341AA83A5284
2EBB5F91-D110-4930-B8EE-82879DE4D534,,2008-01-01 00:00:00,9812/2450,7F042236-8D08-4927-A55A-7BE1557B6135
2D35EF6F-9FFB-472A-8328-82A49685DA3A,,2008-05-01 00:00:00,9802/4700,BF54B40E-231F-4D60-A128-279000C1D624
671284B7-9AE7-4FAE-BE1C-836263885718,2013-02-19 00:00:00,2013-02-19 00:00:00,9812/0120,BF54B40E-231F-4D60-A128-279000C1D624
AA3EE362-2361-4A13-8458-839724378001,,2008-01-31 00:00:00,9812/3250,9C06D500-E638-4C55-B45D-DC52975F97DC
F49BF78C-C7E3-414C-82D6-84478D895B06,1996-02-29 00:00:00,1995-02-28 00:00:00,9802/6610,CBBC753F-26FB-439E-99C7-99F7067409EC
2AC36305-D00C-401C-8F9A-84BEE4BA7198,,2014-01-20 10:08:55,9822/0830,E6206E74-E250-492B-A203-F69326C31B4B
D8B4F92B-F777-4C93-80D2-84CFC9CCBFCA,1988-11-25 15:30:19,1983-09-30 00:00:00,9802/7250,E6206E74-E250-492B-A203-F69326C31B4B
DD715FCB-BCF8-411E-8486-84FC93D293A4,,2012-03-05 13:09:19,9822/0430,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
4BB71CDE-68D7-4C46-8CC8-850270622453,,,9822/1065,59DE41B8-D56A-401C-BE0E-39CA6404D531
41352C3B-EE42-49EB-92ED-852D2F42DCE9,1997-07-25 11:22:05,1994-11-01 00:00:00,9802/2330,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
CFB47DDC-A316-4437-B4C3-858FC30B94A6,2008-04-09 00:00:00,2004-03-12 00:00:00,9802/5780,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
D302888F-1849-4DDE-B57C-859E1C42C2FF,2012-01-26 00:00:00,2008-05-01 00:00:00,9802/0240,E0E4CD49-AD64-44E4-9937-78FFEDE53BE9
7FE911BA-D657-454B-8323-85C66462BA40,2012-07-11 00:00:00,2009-10-09 12:27:19,9822/0020,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
3F1DA851-B272-4D74-BBD6-85FEF3A291C7,2002-04-05 14:56:22,2000-06-29 00:00:00,9802/9780,89FB1C3F-5F21-4FE9-A339-341AA83A5284
2B3BDE3C-772B-4D46-9093-864077F32927,2000-06-28 17:21:43,1995-08-31 00:00:00,9802/5405,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
DC8C9D6A-9DC1-4C11-A48F-86E8B254D29A,,2006-01-01 00:00:00,9812/1050,FB1CD1A5-9047-4335-89DA-DF8139EC8172
F4399EC7-8126-48C9-B16E-87316813517C,,,ENGINES,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
90077F66-73F3-44FE-B62A-879844A1AA2A,1997-01-09 12:26:36,1990-04-30 00:00:00,9802/9500,89FB1C3F-5F21-4FE9-A339-341AA83A5284
1CD9D992-C44E-4FF8-AEEC-880C5ACE768C,,,9812/4260,6A35BF04-B5B7-4503-ADF8-B577DFFEC2D2
4778AD79-600F-4E7A-94E0-88227E8DF222,,2011-03-01 09:05:23,9812/7180,
404CF84E-5E2E-4D1E-A0F8-883C3FF98276,,2012-03-01 12:29:12,9822/0525,
5870389B-051E-4408-8AE1-884751AF09FE,2001-02-07 14:36:40,2001-02-07 00:00:00,9802/9759,89FB1C3F-5F21-4FE9-A339-341AA83A5284
132C45CB-44F3-43F6-8AB6-8867F2BA321B,2009-04-28 00:00:00,2003-03-13 00:00:00,9802/6400,035BC774-80BE-4473-B5CE-B753B22E017C
23D374C2-F190-498B-BF55-8874A1263414,,2006-04-21 00:00:00,9812/3030,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
A0EC10C0-F147-40F8-A8C3-8889734A2A3D,,,9812/4285,
C2272868-69EE-4D88-BAA3-891BD0C9DBAE,,2015-04-28 15:58:44,9812/6800,
C71E70F7-AD71-4D69-90D1-893014BA4796,,2008-05-01 00:00:00,9802/4810,8ACF0782-5046-4AA2-ABB2-67AFC900A318
FE205B5A-AE48-4FF3-BD64-89FFA7EC723A,,2008-05-01 00:00:00,9802/4730,BF54B40E-231F-4D60-A128-279000C1D624
0E13CB9C-BBE3-4FC2-B3DA-8A1173E02D1C,,2008-05-01 00:00:00,9802/0230,E0E4CD49-AD64-44E4-9937-78FFEDE53BE9
6EF94EA3-632E-4DAF-A7B3-8A26A2B65075,,2008-05-01 00:00:00,9802/4820,8ACF0782-5046-4AA2-ABB2-67AFC900A318
DDBDE369-BB3B-43C7-AD47-8A3BEC89E371,,,9812/6850,
7E81FD0C-8B57-42AE-970D-8AFA34642A69,2012-02-20 00:00:00,2008-03-20 00:00:00,9802/5890,8051DE7A-12ED-4D7A-85F2-1CBFA46B44DA
31419166-944D-4AF2-8510-8B40C4E4A0E7,2000-02-16 16:33:25,1999-10-01 00:00:00,9802/2254,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
778ED0AD-BD5E-4B8D-8492-8BA7CB0AECD2,2007-06-01 00:00:00,2007-06-01 00:00:00,9812/3210,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
B6C69757-8F88-439B-A852-8BAC1A0B5E9F,2004-07-13 12:22:47,2002-11-29 00:00:00,9802/2635,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
0B59D65F-0377-4690-AD8B-8BD8A5459711,,2009-09-02 10:34:16,JS200PUNE,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
B0A9D862-2596-4C94-9ED1-8C296F0E1820,2003-05-28 13:27:16,2000-04-29 00:00:00,9802/4200,2675503F-282C-415E-875F-69B0A1EE808E
396FA029-461A-4C72-B24D-8C6DEE1E4167,2006-05-16 13:17:28,2003-06-01 00:00:00,9802/2710,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
A1696C1D-A73F-4C08-B1E2-8C93B43D165E,,,9802/9995,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
36DF86CF-A932-483E-8DCB-8CBA7E67905F,1993-02-10 13:25:07,1988-03-10 00:00:00,9802/4100,2675503F-282C-415E-875F-69B0A1EE808E
691EE36C-1C11-49BE-9915-8D00484390B4,2007-05-17 00:00:00,2004-07-26 00:00:00,9802/5690,8051DE7A-12ED-4D7A-85F2-1CBFA46B44DA
927DCDF7-73F2-441F-AD7F-8D27D9216B32,2011-02-10 00:00:00,2006-08-31 00:00:00,9812/2500,C6B07E15-C6D7-4F64-B159-DE57C9118FFF
28433462-0AE2-421D-9802-8D2959B74FBD,,2015-03-06 13:45:12,9812/2545,FF80B63B-0172-46B5-B9C5-4C6845EAE72B
4925670E-8126-44B0-8ED1-8D2E8FA90014,,2013-05-20 17:05:20,9822/0700,C95AB666-6E0A-413B-AEB4-27B07F6075BE
AAB74F66-F95D-444D-959F-8E40F0182BA6,2002-10-31 11:52:42,1997-07-22 00:00:00,9802/2540,9C06D500-E638-4C55-B45D-DC52975F97DC
1C9FE7E1-A66D-4603-A87B-8EA4D22EA563,,2006-01-01 00:00:00,9812/1000,FB1CD1A5-9047-4335-89DA-DF8139EC8172
C884C5F6-4D25-4AAA-AC60-8EE554B0B9D4,,,9812/4215,6A35BF04-B5B7-4503-ADF8-B577DFFEC2D2
5877DEBD-F158-4AFE-990C-8F7A5FFF2504,2009-10-29 00:00:00,2007-08-01 00:00:00,9802/5540,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
6F299AA3-CD95-41FA-85E8-8F7F4ECD89F9,1989-11-28 09:50:12,1985-03-18 00:00:00,9802/7500,E6206E74-E250-492B-A203-F69326C31B4B
C67469F8-D212-4C15-A6A8-8FA409944965,,,9822/0985,
52F67AA7-DF1D-4546-B953-8FBE1DD0C216,1992-01-01 11:01:02,1985-01-01 00:00:00,9802/2300,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
729EA519-018D-455C-8BBB-9000926C5E77,2002-03-29 14:39:39,1998-01-07 00:00:00,9802/9760,89FB1C3F-5F21-4FE9-A339-341AA83A5284
895107CD-DDE2-44D6-9D74-908EFAAF2CF1,,2008-08-01 17:11:17,9802/4310,6C3FDBF7-7361-40C7-8468-C55F108EC244
DEA26654-F198-499E-A2F5-90FF98694020,,2013-10-17 17:38:50,9822/0775,59DE41B8-D56A-401C-BE0E-39CA6404D531
18EE85F4-44F5-4CF6-B88A-912348C7779C,,2009-09-21 10:03:59,9812/2150,8184791B-FFAE-4080-BAD1-FF26C71DA4D8
1777FB62-D2A7-4373-8F26-916DF67A974F,2006-06-12 13:18:54,2004-06-29 00:00:00,9802/2720,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
DD1AA3D1-2FCD-4881-9DE0-91E8AD447A18,,2014-04-01 08:47:54,9822/0865,FB1CD1A5-9047-4335-89DA-DF8139EC8172
3CB4EA65-87F3-4D08-BE74-92E4CCD0B18B,,2012-07-12 15:48:45,9822/0550,
6121E0D7-3AF1-4B36-AC62-92E64D7011D1,,2014-09-01 10:08:59,9812/9215,FB1CD1A5-9047-4335-89DA-DF8139EC8172
B242383D-1FE9-4C99-AC5D-92F6477863FA,2006-12-22 13:05:02,2003-01-31 00:00:00,9802/2655,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
C51647AF-A18A-4AE7-A47C-92F7CBC0A772,2014-02-03 14:07:36,2011-02-03 14:07:36,9822/0295,E6206E74-E250-492B-A203-F69326C31B4B
C4933BCE-141C-4C7E-B9FA-93083E082132,,2009-03-26 09:41:30,9812/2120,FB1CD1A5-9047-4335-89DA-DF8139EC8172
1E765EEF-1275-4701-8F86-930903956EC3,2007-11-29 00:00:00,2002-11-12 00:00:00,9802/6700,CBBC753F-26FB-439E-99C7-99F7067409EC
87D545F1-C858-41B6-B8E7-93D08197492B,,2006-11-07 00:00:00,9812/3060,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
612E709C-BB13-45B5-9827-93E150C9D528,2009-11-27 00:00:00,2003-03-31 00:00:00,9802/5490,2B0BB246-BF29-4B57-B9DC-62A80A3C112A
FBF61C80-AF95-4934-B562-943B3DB97B48,1995-12-11 00:00:00,1992-01-10 00:00:00,9802/5850,59DE41B8-D56A-401C-BE0E-39CA6404D531
B2AF95E1-A20A-4A11-BBD2-94BEC88B0C5B,2012-04-30 00:00:00,2008-03-01 00:00:00,9812/7450,
96FC21A9-0B08-4BE8-ABC7-950E69123284,,2010-07-21 14:52:47,9812/2160,FB1CD1A5-9047-4335-89DA-DF8139EC8172
A3CB7A9F-0699-4501-8379-95187A5B5508,2011-07-21 00:00:00,2006-05-08 00:00:00,9812/3000,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
21BCFCD5-505A-4CF3-BD15-9627E773DFD1,,2012-04-30 14:16:23,9822/0300,E6206E74-E250-492B-A203-F69326C31B4B
12AE9337-FF0F-4E44-9148-9653C05DDC7D,2012-04-30 00:00:00,2007-02-01 00:00:00,9812/7300,
BD7B1C01-2FC4-48C3-8148-97281C5E5454,1994-06-20 17:04:43,1989-03-16 00:00:00,9802/5400,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
E7A48B23-5F31-483D-B77E-97ACDF082FBB,2010-05-23 00:00:00,1996-12-09 00:00:00,9802/6220,4084957C-19B8-4D84-A10B-FB7F57923196
F2F92C32-B17C-4BD4-8DE7-97AE9870CFFE,2010-04-01 00:00:00,2009-11-01 00:00:00,9802/4610,F39D3DD8-0457-49BA-AF3C-649829C9F291
390AACCE-AC49-4064-8507-97B581E99C79,,2005-11-01 00:00:00,9802/4710,BF54B40E-231F-4D60-A128-279000C1D624
EB8A3FBB-46A6-42C5-8E59-97EE89E067ED,,,PT/0001,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
8A1DDAB5-3039-46EE-8F11-983EEE5CB09D,,2014-09-01 10:10:12,9812/9255,FB1CD1A5-9047-4335-89DA-DF8139EC8172
3940ADAB-6B7F-40A4-B9A1-9841EFA7CB21,,2010-12-01 13:17:40,9822/1045,
0C206810-7ABF-428C-83FE-98A5E7DABB0D,,2014-09-01 15:32:43,9812/9295,
EDC3B39D-64FB-40DA-BD33-98FCDFA2D1DE,2004-07-08 17:34:46,1996-12-11 00:00:00,9802/5660,8051DE7A-12ED-4D7A-85F2-1CBFA46B44DA
C5174391-4C60-4812-A0B7-9A5AD6D7C0D4,,,9812/9210,FB1CD1A5-9047-4335-89DA-DF8139EC8172
BE31B224-D6EA-43B6-BA87-9A73383139B1,2008-09-03 11:35:35,2003-04-29 00:00:00,9802/8720,89FB1C3F-5F21-4FE9-A339-341AA83A5284
B0B31481-40A1-4DF1-83BE-9A830831A74E,,1997-12-15 00:00:00,9802/4520,C6B07E15-C6D7-4F64-B159-DE57C9118FFF
357A60D6-4C21-4871-ADD0-9AD7F9696E81,1987-09-10 10:51:14,1981-10-30 00:00:00,9802/2250,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
424802DC-9061-42E7-B936-9ADB2B9EF145,,2009-06-10 17:04:23,9812/4110,
32A6EEB2-58CB-4A73-82E1-9ADEB220C66E,2006-03-31 17:29:19,2002-02-05 00:00:00,9802/5420,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
1B5089C4-E114-4796-BD94-9B78E306B60E,2005-03-21 15:20:07,2003-05-05 00:00:00,9802/9830,89FB1C3F-5F21-4FE9-A339-341AA83A5284
410DD484-70F7-43B0-BD46-9BE3BE47FA2C,,,9822/0340,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
2E5329E0-A915-4298-8736-9BF514E42693,1994-12-09 10:59:48,1993-11-15 00:00:00,9802/2290,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
3D7FC24C-CD5B-48FC-A83C-9BFD2918F082,,2014-09-01 10:12:02,9812/9240,FB1CD1A5-9047-4335-89DA-DF8139EC8172
061EED09-8764-439B-907A-9C56F28A0B71,,2007-12-01 00:00:00,9812/2100,FB1CD1A5-9047-4335-89DA-DF8139EC8172
FDD94F83-1B14-4669-BDBF-9CA9D992AEB8,1996-12-20 13:37:08,1995-07-27 00:00:00,9802/9710,89FB1C3F-5F21-4FE9-A339-341AA83A5284
6B3E2426-8D0A-4EC6-921F-9CDA9D1878FD,,2012-04-01 12:33:56,9822/0535,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
9D88CBDA-19DE-49B0-9F4A-9D21EF8B303F,2012-04-01 00:00:00,2007-06-18 00:00:00,9802/5990,8051DE7A-12ED-4D7A-85F2-1CBFA46B44DA
117B2B85-F503-4F12-8ADA-9D3036B83CFB,,2011-07-28 09:37:10,9822/0405,8051DE7A-12ED-4D7A-85F2-1CBFA46B44DA
06F36E38-00BC-4556-9A0E-9DB62B121662,1997-11-28 00:00:00,1996-12-23 00:00:00,9802/6630,CBBC753F-26FB-439E-99C7-99F7067409EC
6554322A-1AD1-4DA0-9BDA-9DC2ACD78D34,,2014-10-14 14:42:04,9812/9285,FB1CD1A5-9047-4335-89DA-DF8139EC8172
1343F69E-B432-4D1B-B126-9DD7BB896D24,,2007-04-01 00:00:00,9812/7250,
39446149-DAF9-4C14-A4D1-9E4B008B63DC,2013-04-01 00:00:00,2009-01-01 19:49:54,9822/0780,E6206E74-E250-492B-A203-F69326C31B4B
7F6D7439-5905-4539-B12F-9F79FE54F8D5,,2012-07-01 13:30:13,9822/0540,2B0BB246-BF29-4B57-B9DC-62A80A3C112A
8DC051F9-8F26-4EC1-BC9A-9F7ECCC93CF3,,2010-05-01 08:59:51,9802/4915,F39D3DD8-0457-49BA-AF3C-649829C9F291
467F9B0F-2F15-49E3-A4A5-9FB091F46E4E,2001-02-27 11:32:47,1997-04-29 00:00:00,9802/2410,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
257C3996-4179-4EBE-8727-A056DD4CCD4D,,2010-05-04 10:27:41,9822/0130,4352820D-226D-4FA6-987C-BB96FE95B96F
C828C4AC-DD45-4962-BFDB-A0AE77030B8B,1995-10-05 00:00:00,1994-03-03 00:00:00,9802/6200,4084957C-19B8-4D84-A10B-FB7F57923196
8EEEC79B-7AB9-4B0A-8631-A0C8F4DBD042,,2013-12-05 10:36:32,9822/0825,A2E464FA-1289-481A-B439-A6CBF5F0D0E5
E9AFEAD6-D459-4ED6-9102-A101412D6389,,,9812/9310,
45FCDF26-D621-430F-8A05-A1CACEF10FFB,2002-03-27 00:00:00,1997-11-29 00:00:00,9802/5910,59DE41B8-D56A-401C-BE0E-39CA6404D531
B5E11F78-47CF-4059-AC9D-A1ED1F97404B,,2013-06-24 08:40:17,9822/0715,
EB5E72B5-3B7D-490B-AEA3-A23F1152E222,,,9851/9999,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
F6495B8D-3C44-4C06-9DCD-A390302B5A46,2009-09-15 00:00:00,2004-10-25 00:00:00,9802/5520,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
14FDFF29-DF8A-444D-BD9C-A3A5950A74D5,1998-01-01 11:41:24,1998-01-01 00:00:00,9802/2480,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
A053D83C-728D-4CB7-8B02-A4261C1D659B,,2009-08-01 15:04:50,9802/4660,BF54B40E-231F-4D60-A128-279000C1D624
39180AF3-1F7A-481F-805D-A47683539EB9,,2013-03-29 09:22:23,9822/0565,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
D09AD2E0-D73F-4364-B3AF-A4D0EF3C50BA,2008-04-09 00:00:00,2006-02-10 00:00:00,9802/0280,E0E4CD49-AD64-44E4-9937-78FFEDE53BE9
07AB4000-3FD0-44BB-AEEF-A5A14524727A,2009-03-26 00:00:00,2006-05-10 00:00:00,9802/9310,6C3FDBF7-7361-40C7-8468-C55F108EC244
6BCE6BDD-EEC1-4575-9151-A5CE1D5ABAA4,2008-03-01 00:00:00,2007-07-01 00:00:00,9812/7100,
F38F9B7C-3227-4967-83CF-A5DDE7CC8611,,2006-10-30 00:00:00,9812/3050,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
F18F121C-DA8A-4E0C-AD8B-A6E73983251F,2005-12-08 09:33:42,2003-04-25 00:00:00,9802/7040,E6206E74-E250-492B-A203-F69326C31B4B
80EA3D68-C19B-4A09-84F3-A76D0A888F4F,,2015-01-30 08:52:49,9812/6600,
F2FEB9F4-6064-4FF1-9ACC-A80E1DEF8A8D,,2014-07-24 08:26:54,9822/0915,CB7F2C2B-B04F-4E34-8CE6-7CBD9AA46468
FE821564-EE71-4A5C-BF32-A85165670EEF,2005-09-27 11:53:38,2002-11-18 00:00:00,9802/2545,9C06D500-E638-4C55-B45D-DC52975F97DC
7A4D1705-807C-4CB2-AC30-A88291D87930,2008-04-25 00:00:00,2006-09-14 00:00:00,9802/5620,59DE41B8-D56A-401C-BE0E-39CA6404D531
5EABFE56-E4A8-4F48-9F1D-A9A8652B3214,,2011-11-30 00:00:00,9812/3220,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
E8EFFF77-F2D5-4512-8E1B-AA0104B47475,,2012-04-30 14:22:30,9822/0095,E6206E74-E250-492B-A203-F69326C31B4B
2EE3FAF2-62BF-474C-B27B-AA5B9499BB06,2012-01-26 00:00:00,2008-05-01 00:00:00,9802/0250,E0E4CD49-AD64-44E4-9937-78FFEDE53BE9
D6D13215-D778-4624-B286-AA660BCE4488,1997-07-28 00:00:00,1992-02-25 00:00:00,9802/5700,59DE41B8-D56A-401C-BE0E-39CA6404D531
9DFC1CF5-DE2E-4478-80E2-AAEA2121AB72,,2011-10-12 10:07:48,9822/0440,01D72A7D-B1E6-4C44-9643-DCA8C8F95321
1607ADF5-FB5E-487E-A184-AB290B8E558A,,,9822/0990,
7855BF4E-E7BA-4E29-A354-ABAAEC9CB5D4,,2008-07-01 00:00:00,9802/4620,8184791B-FFAE-4080-BAD1-FF26C71DA4D8
9A92AE68-3280-4229-85F9-ABE245823C56,,2013-05-21 12:04:09,9822/0710,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
1C88E8BD-136D-4CD5-89C9-AD52B80B89B2,2008-04-29 00:00:00,1997-08-25 00:00:00,9802/0260,E0E4CD49-AD64-44E4-9937-78FFEDE53BE9
6397F9C8-AD88-4D45-9B61-ADCE80AE4108,2011-03-11 00:00:00,2002-09-24 00:00:00,9802/7990,E6206E74-E250-492B-A203-F69326C31B4B
E548A044-ACEB-4BD3-9CB2-AE1B108D28AD,,2013-12-09 17:15:50,9822/0820,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
C27CCAF5-D54F-45B3-A335-AE2B964B6291,,2012-03-01 12:45:41,9822/0465,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
A794E475-8CB5-4D37-A0FC-AEBC33F53963,,2008-05-01 00:00:00,9802/4910,F39D3DD8-0457-49BA-AF3C-649829C9F291
0B079227-E76A-458A-AEDA-AEEEE62901C4,2002-02-21 13:08:30,2000-05-08 00:00:00,9802/2660,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
66CDE9BA-9EA2-4E9F-A86D-AF02D20E648D,,2014-03-21 15:24:19,9822/0850,59DE41B8-D56A-401C-BE0E-39CA6404D531
881B5343-A744-4BBB-8275-AFAC7370AD34,,2008-08-01 08:57:45,9802/4860,BF54B40E-231F-4D60-A128-279000C1D624
FB050B24-953E-4042-90B7-B033E4C1DDE8,,2008-05-01 00:00:00,9802/4940,BF54B40E-231F-4D60-A128-279000C1D624
83A9D44D-D5A0-4434-9777-B049C1D71FB3,,,9812/4270,6A35BF04-B5B7-4503-ADF8-B577DFFEC2D2
04A698CF-E1EC-407A-89BD-B069EA25AA76,,2012-03-01 17:48:51,9822/0240,C95AB666-6E0A-413B-AEB4-27B07F6075BE
34B1BE10-7E30-4C01-85DC-B0B4B1D28814,,2006-10-30 00:00:00,9812/3200,6F71BC1B-99E6-4B9A-9DD0-F2D279994F39
B2598148-8607-4BB2-ACE0-B1257C7127CB,1993-10-27 00:00:00,1991-06-20 00:00:00,9802/6500,CBBC753F-26FB-439E-99C7-99F7067409EC
22F17C71-3517-4078-98EA-B16B24D708ED,2008-06-30 00:00:00,2004-10-29 00:00:00,9802/5730,59DE41B8-D56A-401C-BE0E-39CA6404D531
CA2C02DB-926E-4C03-9624-B1F3C8056DF0,,2011-01-03 09:13:27,9822/0215,CB7F2C2B-B04F-4E34-8CE6-7CBD9AA46468
849BD144-327E-4DC7-AA0A-B219A5BC5BA8,,2014-09-12 09:20:05,9812/9265,FB1CD1A5-9047-4335-89DA-DF8139EC8172
AF6F4A62-4366-42A3-BD44-B224A1076DA6,,,9812/9330,FB1CD1A5-9047-4335-89DA-DF8139EC8172
947ACA30-7D56-4818-B80B-B3BA285BD5FA,2002-03-27 14:05:07,1996-03-04 00:00:00,9802/9720,89FB1C3F-5F21-4FE9-A339-341AA83A5284
D01C0DDC-25A5-49BC-9D47-B3C95514C72C,2010-07-26 00:00:00,2005-09-19 00:00:00,9812/0020,89FB1C3F-5F21-4FE9-A339-341AA83A5284
07003E8A-56FD-4227-A7C9-B42560CF2CCD,,,9812/4205,6A35BF04-B5B7-4503-ADF8-B577DFFEC2D2
FA535DE8-78CB-4DD7-91CF-B4CF9F47D862,2002-06-28 14:33:57,1999-04-09 00:00:00,9802/9750,89FB1C3F-5F21-4FE9-A339-341AA83A5284
D3597765-B975-4BF2-A44C-B4E7FD2A66A0,2003-04-30 17:24:02,1999-04-20 00:00:00,9802/5406,B52A9096-4EFA-4004-BC6C-D0EA1E0BB202
